        DAT_MED,VEN_VEL,TEM_INS,UMD_INS,HR_MED
2020-08-05,3.8,32,52,1500
2020-08-05,3.7,32,47,1600
2020-08-05,3,33.4,42,1700
2020-08-05,3.1,33.2,42,1800
2020-08-05,2.9,32.5,43,1900
2020-08-05,2.1,32.3,44,2000
2020-08-05,1.3,30.3,50,2100
2020-08-05,0,28.7,58,2200
2020-08-05,0,27.3,67,2300
2020-08-06,0.4,27.1,67,0
2020-08-06,0.4,27,70,100
2020-08-06,0.1,26.6,79,200
2020-08-06,0.5,26.3,80,300
2020-08-06,0.4,25.8,81,400
2020-08-06,0.2,25.4,84,500
2020-08-06,0.4,24.9,85,600
2020-08-06,0.1,24.5,88,700
2020-08-06,0.5,24.4,89,800
2020-08-06,0.3,23.8,91,900
2020-08-06,0.6,24.1,91,1000
2020-08-06,1.7,26,84,1100
2020-08-06,2.4,28.1,72,1200
2020-08-06,3.3,30,63,1300
2020-08-06,3.7,30.7,52,1400
2020-08-06,4.2,31.6,46,1500
2020-08-06,4.1,32.2,45,1600
2020-08-06,3.2,32.6,43,1700
2020-08-06,2.5,32.9,44,1800
2020-08-06,2.7,32.5,41,1900
2020-08-06,2,31.9,44,2000
2020-08-06,0.6,30.3,50,2100
2020-08-06,0,28.4,61,2200
2020-08-06,0,27.5,63,2300
2020-08-07,0,26.3,73,0
2020-08-07,0.5,27.1,75,100
2020-08-07,0.5,26.3,79,200
2020-08-07,0.5,26,81,300
2020-08-07,0.7,25.3,84,400
2020-08-07,0.5,24.9,86,500
2020-08-07,0.2,24.2,89,600
2020-08-07,0,23.8,91,700
2020-08-07,0,23.5,91,800
2020-08-07,0.1,23.4,91,900
2020-08-07,0.4,24.1,91,1000
2020-08-07,1.1,26.2,82,1100
2020-08-07,2,28.4,70,1200
2020-08-07,1.1,30.8,59,1300
2020-08-07,1.7,31.8,56,1400
2020-08-07,2.7,32.6,45,1500
2020-08-07,2.9,33.4,43,1600
2020-08-07,3.5,32.9,42,1700
2020-08-07,3.3,33.4,44,1800
2020-08-07,2.8,33,44,1900
2020-08-07,2.5,32.2,47,2000
2020-08-07,0.7,30.3,55,2100
2020-08-07,0,28.8,62,2200
2020-08-07,0.1,28.6,73,2300
2020-08-08,0.3,28.2,77,0
2020-08-08,0.3,27.6,76,100
2020-08-08,0.5,26.9,78,200
2020-08-08,0.2,26.3,81,300
2020-08-08,0.6,25.8,84,400
2020-08-08,0.2,25.7,84,500
2020-08-08,0.1,24.9,87,600
2020-08-08,0.3,24.6,89,700
2020-08-08,0,24.2,90,800
2020-08-08,0,23.9,91,900
2020-08-08,0.1,24.9,89,1000
2020-08-08,0.2,27,77,1100
2020-08-08,0.7,28.8,67,1200
2020-08-08,2.4,30.8,57,1300
2020-08-08,1.9,32.1,50,1400
2020-08-08,1.9,33.4,44,1500
2020-08-08,2.5,34.2,39,1600
2020-08-08,2.6,34.4,36,1700
2020-08-08,2,34.5,33,1800
2020-08-08,2.3,34.2,34,1900
2020-08-08,1,33.5,37,2000
2020-08-08,0.6,31.3,46,2100
2020-08-08,1.1,30.1,68,2200
2020-08-08,1.3,28.7,75,2300
2020-08-09,0.3,28.4,75,0
2020-08-09,0.3,27.5,77,100
2020-08-09,0.3,27,79,200
2020-08-09,0.5,26.6,80,300
2020-08-09,0.1,26.1,81,400
2020-08-09,0.3,25.5,82,500
2020-08-09,0.1,24.8,85,600
2020-08-09,0,24.2,88,700
2020-08-09,0,24.2,88,800
2020-08-09,0.2,24.7,85,900
2020-08-09,0.5,24.8,85,1000
2020-08-09,0.7,26.9,77,1100
2020-08-09,1.5,28.9,65,1200
2020-08-09,1.9,30.7,57,1300
2020-08-09,2.5,32.4,47,1400
2020-08-09,1.3,33.6,43,1500
2020-08-09,1.3,34.4,40,1600
2020-08-09,0.8,34,39,1700
2020-08-09,1.7,33.1,43,1800
2020-08-09,1.2,32.5,45,1900
2020-08-09,1.9,31,56,2000
2020-08-09,0.2,29.9,57,2100
2020-08-09,0.2,28.1,67,2200
2020-08-09,0,27.7,70,2300
2020-08-10,0.4,28.1,77,0
2020-08-10,0.1,27.4,79,100
2020-08-10,0.4,26.7,81,200
2020-08-10,0.4,26.1,84,300
2020-08-10,0.9,25.9,84,400
2020-08-10,0.3,25.7,84,500
2020-08-10,0.4,25.6,85,600
2020-08-10,0.1,25.4,86,700
2020-08-10,0.1,25.2,86,800
2020-08-10,0,25,87,900
2020-08-10,0,25.7,84,1000
2020-08-10,0,27,76,1100
2020-08-10,0.7,29.4,68,1200
2020-08-10,0.1,30.8,59,1300
2020-08-10,2,32.2,53,1400
2020-08-10,1.1,32.9,47,1500
2020-08-10,1,34.5,51,1600
2020-08-10,2.5,34.5,47,1700
2020-08-10,1,31.6,61,1800
2020-08-10,1.2,32.5,61,1900
2020-08-10,1.6,30,68,2000
2020-08-10,2.6,27.6,70,2100
2020-08-10,0,25.1,90,2200
2020-08-10,0.7,25.2,86,2300
2020-08-11,0.4,25.4,84,0
2020-08-11,0.3,25.8,83,100
2020-08-11,0.6,25.4,85,200
2020-08-11,0.1,25,88,300
2020-08-11,0.2,24.9,88,400
2020-08-11,0.1,24.7,89,500
2020-08-11,0,24.2,91,600
2020-08-11,0,24,92,700
2020-08-11,0,23.8,92,800
2020-08-11,0,23.7,92,900
2020-08-11,0,24.2,92,1000
2020-08-11,0.8,26.3,84,1100
2020-08-11,0.6,28.7,72,1200
2020-08-11,1.8,30.8,64,1300
2020-08-11,1.6,32.3,57,1400
2020-08-11,1.2,33.8,53,1500
2020-08-11,1.4,33.7,48,1600
2020-08-11,0.3,35.3,42,1700
2020-08-11,1.6,32,62,1800
2020-08-11,1.7,32,65,1900
2020-08-11,2.3,31,66,2000
2020-08-11,1.3,29.8,70,2100
2020-08-11,0.4,28.7,70,2200
2020-08-11,0.4,28.3,70,2300
2020-08-12,0.1,27.7,74,0
2020-08-12,0.6,27,78,100
2020-08-12,0.3,26.5,80,200
2020-08-12,0.6,26.1,82,300
2020-08-12,0.6,25.8,84,400
2020-08-12,1.4,25.5,85,500
2020-08-12,0.5,25.1,87,600
2020-08-12,0.1,24.8,89,700
2020-08-12,0.1,24.5,89,800
2020-08-12,0.1,24.7,89,900
2020-08-12,0.1,25.3,86,1000
2020-08-12,0.7,27.2,79,1100
2020-08-12,1.1,29,70,1200
2020-08-12,1.4,31,63,1300
2020-08-12,1.9,32.4,56,1400
2020-08-12,3.2,32.3,56,1500
2020-08-12,3.1,32.9,50,1600
2020-08-12,3.5,33.5,47,1700
2020-08-12,3.3,33.4,45,1800
2020-08-12,2.7,33.3,45,1900
2020-08-12,1,32.6,48,2000
2020-08-12,0,31.2,53,2100
2020-08-12,0,29.5,62,2200
2020-08-12,0.8,29.1,73,2300
2020-08-13,0.5,27.8,75,0
2020-08-13,0.3,27.1,78,100
2020-08-13,0.5,26.5,80,200
2020-08-13,0.4,26,82,300
2020-08-13,0.7,25.6,84,400
2020-08-13,0.5,25.2,86,500
2020-08-13,0.4,24.8,88,600
2020-08-13,0.1,24.6,88,700
2020-08-13,0,24.5,88,800
2020-08-13,0.1,24.3,89,900
2020-08-13,0.2,24.8,88,1000
2020-08-13,1.3,26.7,79,1100
2020-08-13,1.2,28.6,70,1200
2020-08-13,1.1,31.1,61,1300
2020-08-13,2,32.1,55,1400
2020-08-13,2.8,33.3,46,1500
2020-08-13,2.9,33.8,42,1600
2020-08-13,2,34.8,41,1700
2020-08-13,1.8,34.6,39,1800
2020-08-13,1.8,34.3,41,1900
2020-08-13,1.6,32.5,59,2000
2020-08-13,0.9,30.7,65,2100
2020-08-13,1,29.5,70,2200
2020-08-13,0.4,29.3,69,2300
2020-08-14,0.4,28.2,71,0
2020-08-14,0.4,27.3,74,100
2020-08-14,0.6,26.8,76,200
2020-08-14,0.3,26.3,79,300
2020-08-14,0.4,25.9,81,400
2020-08-14,0.3,25.6,82,500
2020-08-14,0.3,25.2,84,600
2020-08-14,0.2,24.9,86,700
2020-08-14,0.1,24.7,88,800
2020-08-14,0.1,24.4,88,900
2020-08-14,0,25.2,86,1000
2020-08-14,1.4,27.3,77,1100
2020-08-14,2.4,29.2,64,1200
2020-08-14,2.3,30.9,59,1300
2020-08-14,2.1,32.2,55,1400
2020-08-14,2,33,51,1500
2020-08-14,1.7,34,48,1600
2020-08-14,2.5,33.5,50,1700
2020-08-14,3.2,33.4,50,1800
2020-08-14,2.1,33.4,46,1900
2020-08-14,0.1,31.9,60,2000
2020-08-14,0,31,64,2100
2020-08-14,1,29.8,65,2200
2020-08-14,0.4,28.3,73,2300
2020-08-15,0.3,27.6,73,0
2020-08-15,0.9,27,76,100
2020-08-15,0.9,26.3,79,200
2020-08-15,0.8,25.7,82,300
2020-08-15,0.7,25.3,84,400
2020-08-15,0.8,24.9,86,500
2020-08-15,0.8,24.5,88,600
2020-08-15,0.5,24.2,88,700
2020-08-15,0.1,23.9,90,800
2020-08-15,0.3,23.9,90,900
2020-08-15,0.6,24.6,89,1000
2020-08-15,2.4,26.7,79,1100
2020-08-15,1.9,28.9,69,1200
2020-08-15,2.6,30.4,62,1300
2020-08-15,2,32.6,56,1400
2020-08-15,2,33.3,53,1500
2020-08-15,2.2,33.3,49,1600
2020-08-15,2,32.7,52,1700
2020-08-15,1.7,34.5,44,1800
2020-08-15,0.8,31.4,64,1900
2020-08-15,2,32.6,61,2000
2020-08-15,1.3,30.5,65,2100
2020-08-15,0.8,29.5,71,2200
2020-08-15,0.8,29,70,2300
2020-08-16,0.3,28,72,0
2020-08-16,0.7,27.2,75,100
2020-08-16,0.6,26.7,77,200
2020-08-16,1,26.3,78,300
2020-08-16,0.7,25.7,80,400
2020-08-16,0.7,25.4,81,500
2020-08-16,1.2,24.5,85,600
2020-08-16,1.6,24,88,700
2020-08-16,1.1,23.8,89,800
2020-08-16,0.7,23.6,90,900
2020-08-16,0.5,24.2,88,1000
2020-08-16,2.4,26.3,79,1100
2020-08-16,3,28.4,69,1200
2020-08-16,2.2,31.1,59,1300
2020-08-16,1.8,32.4,53,1400
2020-08-16,2.3,33.8,48,1500
2020-08-16,3.3,34.1,46,1600
2020-08-16,3.6,34.7,40,1700
2020-08-16,3.3,35,37,1800
2020-08-16,2.1,34.7,39,1900
2020-08-16,1.9,32.5,60,2000
2020-08-16,1.7,30.3,65,2100
2020-08-16,0.4,29.4,70,2200
2020-08-16,0,29.1,71,2300
2020-08-17,0.3,28.2,73,0
2020-08-17,0.7,27.3,73,100
2020-08-17,0.4,26.5,75,200
2020-08-17,0.7,25.9,77,300
2020-08-17,0.8,25.4,78,400
2020-08-17,0.2,25,80,500
2020-08-17,0.6,24.5,82,600
2020-08-17,0.5,24.2,83,700
2020-08-17,0,24,83,800
2020-08-17,0.3,23.9,85,900
2020-08-17,0.2,24.4,84,1000
2020-08-17,0.9,26.8,75,1100
2020-08-17,1.5,28.8,68,1200
2020-08-17,0.8,31.6,58,1300
2020-08-17,1.9,32.2,53,1400
2020-08-17,0.9,33.7,45,1500
2020-08-17,2.3,33.7,45,1600
2020-08-17,2.3,33.9,44,1700
2020-08-17,1.2,32.5,56,1800
2020-08-17,1.8,32.9,58,1900
2020-08-17,1.6,32,61,2000
2020-08-17,1.6,30.1,69,2100
2020-08-17,0.8,29.4,72,2200
2020-08-17,1.1,28.9,70,2300
2020-08-18,0.4,28.1,72,0
2020-08-18,0.6,27.4,75,100
2020-08-18,0.6,26.8,77,200
2020-08-18,0.2,26.1,80,300
2020-08-18,0.2,25.9,81,400
2020-08-18,0.1,25.7,81,500
2020-08-18,0.3,25.3,83,600
2020-08-18,0.2,25,85,700
2020-08-18,0.1,24.5,87,800
2020-08-18,0.1,24.2,88,900
2020-08-18,0.1,25,86,1000
2020-08-18,0.2,27,77,1100
2020-08-18,0.6,29.3,71,1200
2020-08-18,1.6,30.9,63,1300
2020-08-18,1.4,30.5,62,1400
2020-08-18,1.9,31.8,58,1500
2020-08-18,2,33.8,49,1600
2020-08-18,1.9,32.9,58,1700
2020-08-18,2.1,32.8,58,1800
2020-08-18,2.1,32.7,59,1900
2020-08-18,2.2,31.1,63,2000
2020-08-18,1.4,29.9,69,2100
2020-08-18,1.3,28.7,75,2200
2020-08-18,0.4,27.4,79,2300
2020-08-19,0.3,27.3,77,0
2020-08-19,0.4,26.8,78,100
2020-08-19,0.4,26.6,78,200
2020-08-19,0.3,26.2,79,300
2020-08-19,0.1,25.8,81,400
2020-08-19,0.1,25.7,81,500
2020-08-19,0.4,25.5,82,600
2020-08-19,0.2,25.3,82,700
2020-08-19,0,24.8,84,800
2020-08-19,0.1,24.4,86,900
2020-08-19,0.2,24.8,85,1000
2020-08-19,1.1,27.2,75,1100
2020-08-19,1.3,29.3,67,1200
2020-08-19,1.8,31.2,59,1300
2020-08-19,2.5,32.8,55,1400
2020-08-19,2.6,32.3,58,1500
2020-08-19,2.8,32.9,53,1600
2020-08-19,2.3,33.8,48,1700
2020-08-19,3,33.4,44,1800
2020-08-19,0.9,33.9,42,1900
2020-08-19,1.6,31.3,65,2000
2020-08-19,0.7,30,69,2100
2020-08-19,0.3,29.6,72,2200
2020-08-19,0.6,29.3,74,2300
2020-08-20,0.5,28.5,74,0
2020-08-20,0.7,27.4,76,100
2020-08-20,0.5,26.6,78,200
2020-08-20,0.2,26.1,80,300
2020-08-20,0.4,25.6,82,400
2020-08-20,0.4,25.2,84,500
2020-08-20,0.6,24.5,87,600
2020-08-20,0.1,23.7,90,700
2020-08-20,0.6,23.5,91,800
2020-08-20,0.3,23.1,92,900
2020-08-20,1.4,23.6,92,1000
2020-08-20,1.5,26.1,81,1100
2020-08-20,2,28.5,68,1200
2020-08-20,1.2,30.8,59,1300
2020-08-20,0.9,33.1,52,1400
2020-08-20,1.7,33.8,50,1500
2020-08-20,2.4,35,37,1600
2020-08-20,2.6,35.2,33,1700
2020-08-20,1.5,35.5,30,1800
2020-08-20,2.1,33.7,53,1900
2020-08-20,1.9,32.4,58,2000
2020-08-20,0.9,30.1,67,2100
2020-08-20,0.6,29,74,2200
2020-08-20,0.9,28.4,76,2300
2020-08-21,0.7,27.9,73,0
2020-08-21,0.5,27.1,75,100
2020-08-21,0.2,26.7,78,200
2020-08-21,0.1,26.3,79,300
2020-08-21,0.5,25.6,83,400
2020-08-21,0.1,25.3,84,500
2020-08-21,0.3,25,86,600
2020-08-21,0,24.9,86,700
2020-08-21,0.1,24.6,88,800
2020-08-21,0.1,24.2,89,900
2020-08-21,0,24.6,90,1000
2020-08-21,0.5,27.9,75,1100
2020-08-21,0.9,28.7,68,1200
2020-08-21,1.2,32,54,1300
2020-08-21,0.5,34.3,49,1400
2020-08-21,0.4,33,51,1500
2020-08-21,1.4,33.8,55,1600
2020-08-21,1.7,34,57,1700
2020-08-21,2.5,31,63,1800
2020-08-21,0.7,29.9,60,1900
2020-08-21,1.6,30.1,69,2000
2020-08-21,0.6,28.4,60,2100
2020-08-21,1.5,26.8,72,2200
2020-08-21,1.1,25.7,73,2300
2020-08-22,0.2,25.8,75,0
2020-08-22,0.7,26,79,100
2020-08-22,0.6,26,81,200
2020-08-22,0.2,25.6,84,300
2020-08-22,0.1,25.3,86,400
2020-08-22,0.1,24.9,88,500
2020-08-22,0,24.6,88,600
2020-08-22,0.1,24.5,89,700
2020-08-22,0,24.4,90,800
2020-08-22,0.1,24.6,89,900
2020-08-22,0,25.2,88,1000
2020-08-22,0.3,27.6,76,1100
2020-08-22,0.8,28.9,68,1200
2020-08-22,0.7,30.7,61,1300
2020-08-22,0.7,31.5,59,1400
2020-08-22,0.5,33.7,53,1500
2020-08-22,1.9,32.8,57,1600
2020-08-22,2.1,33.6,56,1700
2020-08-22,2.1,34.2,53,1800
2020-08-22,1.6,34.1,45,1900
2020-08-22,1.3,33,50,2000
2020-08-22,0.7,27.5,69,2100
2020-08-22,0.4,27.6,67,2200
2020-08-22,0.3,26.8,70,2300
2020-08-23,0.5,26.4,73,0
2020-08-23,0.2,26.4,76,100
2020-08-23,0.7,25.3,84,200
2020-08-23,0.1,26.2,80,300
2020-08-23,0.1,26.1,81,400
2020-08-23,0.1,26.1,81,500
2020-08-23,0.1,25.8,82,600
2020-08-23,0,25.3,85,700
2020-08-23,0.1,24.9,87,800
2020-08-23,0,24.8,88,900
2020-08-23,0,25.3,88,1000
2020-08-23,0.2,27.6,75,1100
2020-08-23,0.6,28.8,70,1200
2020-08-23,0.9,30.1,65,1300
2020-08-23,0.5,31.6,57,1400
2020-08-23,0.8,32.4,53,1500
2020-08-23,1.5,32.4,53,1600
2020-08-23,2.1,33.1,57,1700
2020-08-23,2.4,32.1,59,1800
2020-08-23,0.7,26.8,81,1900
2020-08-23,0.9,26,85,2000
2020-08-23,0.4,25.9,81,2100
2020-08-23,0,25.4,87,2200
2020-08-23,1,25,91,2300
2020-08-24,0.1,25.3,90,0
2020-08-24,0.1,25.2,91,100
2020-08-24,0,25,91,200
2020-08-24,0,25.2,90,300
2020-08-24,0,25,90,400
2020-08-24,0,25.1,90,500
2020-08-24,0,25,90,600
2020-08-24,0,24.7,90,700
2020-08-24,0,24.5,92,800
2020-08-24,0.1,24.3,92,900
2020-08-24,0,24.8,92,1000
2020-08-24,0.4,27.5,77,1100
2020-08-24,1,28.7,73,1200
2020-08-24,0.7,29.6,68,1300
2020-08-24,1,30.4,65,1400
2020-08-24,1,31.6,58,1500
2020-08-24,1.1,33.5,56,1600
2020-08-24,2,30,61,1700
2020-08-24,4.4,23.6,89,1800
2020-08-24,0,24.7,92,1900
2020-08-24,0.2,25.3,90,2000
2020-08-24,0,25.3,88,2100
2020-08-24,0.2,25.1,87,2200
2020-08-24,0,24.9,87,2300
2020-08-25,0.2,25.1,88,0
2020-08-25,0.3,25.6,83,100
2020-08-25,0.2,25.5,84,200
2020-08-25,0,25.3,85,300
2020-08-25,0.1,25.3,85,400
2020-08-25,0.1,25.1,85,500
2020-08-25,0.1,24.7,87,600
2020-08-25,0,24.7,87,700
2020-08-25,0,24.6,89,800
2020-08-25,0,24.2,90,900
2020-08-25,0,24.6,91,1000
2020-08-25,0.5,26.4,83,1100
2020-08-25,0.7,28.7,74,1200
2020-08-25,1.1,30.3,64,1300
2020-08-25,1.3,30.5,61,1400
2020-08-25,0.7,31.9,60,1500
2020-08-25,1.3,31.5,61,1600
2020-08-25,0.6,28.6,78,1700
2020-08-25,0.2,26.2,85,1800
2020-08-25,0.4,24.9,83,1900
2020-08-25,0.6,29.3,76,2000
2020-08-25,0.3,27.5,78,2100
2020-08-25,0.4,26.9,81,2200
2020-08-25,0.4,26.5,82,2300
2020-08-26,0.2,26.3,81,0
2020-08-26,0.1,26,83,100
2020-08-26,0.1,25.1,87,200
2020-08-26,0.1,24.7,88,300
2020-08-26,0,24.1,91,400
2020-08-26,0,23.8,92,500
2020-08-26,0,23.6,93,600
2020-08-26,0,23.6,92,700
2020-08-26,0,23.4,93,800
2020-08-26,0,23.2,93,900
2020-08-26,0,23.7,93,1000
2020-08-26,0.8,26.7,80,1100
2020-08-26,0.6,27.5,74,1200
2020-08-26,0.3,30.7,63,1300
2020-08-26,0.8,32.2,55,1400
2020-08-26,1.9,32.8,60,1500
2020-08-26,1.3,33.4,57,1600
2020-08-26,1.4,33.9,55,1700
2020-08-26,1.8,34.1,49,1800
2020-08-26,1.5,33.8,48,1900
2020-08-26,1,33.3,49,2000
2020-08-26,0.2,30.8,62,2100
2020-08-26,0.2,29.5,67,2200
2020-08-26,1.1,28.4,68,2300
2020-08-27,1.1,27.6,74,0
2020-08-27,0.2,27,77,100
2020-08-27,0.1,26.6,79,200
2020-08-27,0.1,26.2,81,300
2020-08-27,0,25.7,83,400
2020-08-27,0.1,25.5,84,500
2020-08-27,0,25.4,85,600
2020-08-27,0.1,25.2,86,700
2020-08-27,0.2,24.8,88,800
2020-08-27,0.1,24.4,90,900
2020-08-27,0,24.9,90,1000
2020-08-27,0.8,28.2,73,1100
2020-08-27,0.9,28.6,70,1200
2020-08-27,1.6,30.7,64,1300
2020-08-27,1,32.1,60,1400
2020-08-27,1.6,33.3,56,1500
2020-08-27,1.2,33.8,53,1600
2020-08-27,1.6,32.5,54,1700
2020-08-27,1.6,32.5,58,1800
2020-08-27,0.1,31.5,60,1900
2020-08-27,0.7,28.7,70,2000
2020-08-27,0.8,28.2,71,2100
2020-08-27,1.3,28,76,2200
2020-08-27,0.3,27.6,77,2300
2020-08-28,1,27.4,80,0
2020-08-28,1.1,22.1,92,100
2020-08-28,0.4,23.2,93,200
2020-08-28,0,24.3,93,300
2020-08-28,0.1,24.4,93,400
2020-08-28,0,24,93,500
2020-08-28,0,24,94,600
2020-08-28,0,24.2,94,700
2020-08-28,0,24.3,94,800
2020-08-28,0,24,94,900
2020-08-28,0.1,24.6,94,1000
2020-08-28,0.2,26.4,91,1100
2020-08-28,0.6,28.7,79,1200
2020-08-28,2.1,30.2,67,1300
2020-08-28,1.2,31.8,63,1400
2020-08-28,2.2,31.9,60,1500
2020-08-28,1.9,32.6,59,1600
2020-08-28,1.9,33.4,54,1700
2020-08-28,1.1,31.3,68,1800
2020-08-28,0.6,27.6,79,1900
2020-08-28,1.5,25,87,2000
2020-08-28,0.3,25.1,89,2100
2020-08-28,0.2,25.4,85,2200
2020-08-28,0.5,25.3,84,2300
2020-08-29,0.2,25.2,87,0
2020-08-29,0.2,25.7,87,100
2020-08-29,0,25.2,88,200
2020-08-29,0,25,89,300
2020-08-29,0.1,24.6,90,400
2020-08-29,0,24.6,91,500
2020-08-29,0,24.9,89,600
2020-08-29,0.1,24.7,89,700
2020-08-29,0.1,24.4,90,800
2020-08-29,0.1,24.3,91,900
2020-08-29,0.3,24.9,89,1000
2020-08-29,0.2,27.2,79,1100
2020-08-29,1.4,28.4,72,1200
2020-08-29,2.3,29.2,69,1300
2020-08-29,1.6,30.8,64,1400
2020-08-29,2.1,31.5,57,1500
2020-08-29,2.6,32,58,1600
2020-08-29,2.2,32.8,53,1700
2020-08-29,1,33.5,48,1800
2020-08-29,0.7,32.8,60,1900
2020-08-29,1.1,32,62,2000
2020-08-29,0.3,30.6,65,2100
2020-08-29,0.9,28.9,70,2200
2020-08-29,0.2,28.1,70,2300
2020-08-30,0.5,27.4,74,0
2020-08-30,0.7,26.6,78,100
2020-08-30,0.6,26.4,78,200
2020-08-30,0.8,26,80,300
2020-08-30,0.4,25.3,83,400
2020-08-30,0.5,25,85,500
2020-08-30,0.5,24.3,88,600
2020-08-30,0.4,24,89,700
2020-08-30,0.2,23.7,91,800
2020-08-30,0.3,23.5,92,900
2020-08-30,1.6,24.3,90,1000
2020-08-30,0.6,27.5,78,1100
2020-08-30,3,28.9,69,1200
2020-08-30,3,30.8,62,1300
2020-08-30,2.2,32.4,53,1400
2020-08-30,3.2,33.1,50,1500
2020-08-30,2.6,32.8,56,1600
2020-08-30,1.9,34.4,48,1700
2020-08-30,1.6,34.2,47,1800
2020-08-30,2.7,33.5,47,1900
2020-08-30,1.7,26.7,73,2000
2020-08-30,0,27.4,70,2100
2020-08-30,1.3,27.2,70,2200
2020-08-30,0.8,26.9,75,2300
2020-08-31,0.3,26.7,78,0
2020-08-31,0.2,26.6,77,100
2020-08-31,0.2,26,78,200
2020-08-31,0.3,25.3,81,300
2020-08-31,0.4,24.8,83,400
2020-08-31,0.5,24.5,85,500
2020-08-31,0.2,24.1,87,600
2020-08-31,0.1,24.1,87,700
2020-08-31,0.2,24,88,800
2020-08-31,0.4,23.9,89,900
2020-08-31,0.5,24.6,88,1000
2020-08-31,1.2,27.6,75,1100
2020-08-31,2,28.9,70,1200
2020-08-31,2.6,30.3,64,1300
2020-08-31,2,31,61,1400
2020-08-31,2.8,32,60,1500
2020-08-31,2.1,33.6,53,1600
2020-08-31,2.5,32.4,56,1700
2020-08-31,1.5,34.3,44,1800
2020-08-31,2.1,32.7,60,1900
2020-08-31,2.7,30.7,58,2000
2020-08-31,0,25.9,79,2100
2020-08-31,0.3,26.3,80,2200
2020-08-31,0.8,26.4,77,2300
2020-09-01,0.4,25.9,81,0
2020-09-01,0.3,26,81,100
2020-09-01,0.2,25.8,82,200
2020-09-01,0.2,26,81,300
2020-09-01,0.2,25.9,81,400
2020-09-01,0.2,25.8,81,500
2020-09-01,0.3,25.4,83,600
2020-09-01,0.2,24.9,86,700
2020-09-01,0.1,24.7,87,800
2020-09-01,0,24.5,87,900
2020-09-01,0.5,25.2,85,1000
2020-09-01,0.6,27.7,75,1100
2020-09-01,1.2,28.6,71,1200
2020-09-01,0.8,30.1,62,1300
2020-09-01,2,31.1,60,1400
2020-09-01,1.9,32.4,57,1500
2020-09-01,2.3,32.5,55,1600
2020-09-01,2.2,32.9,49,1700
2020-09-01,1.5,30.8,64,1800
2020-09-01,1.6,31.1,63,1900
2020-09-01,1.1,30.4,64,2000
2020-09-01,1.2,28.8,72,2100
2020-09-01,0.7,27,75,2200
2020-09-01,0.2,26.3,76,2300
2020-09-02,0.3,26.7,76,0
2020-09-02,0.1,26.2,77,100
2020-09-02,0.6,25.8,76,200
2020-09-02,0.2,25.7,81,300
2020-09-02,0.2,25.4,84,400
2020-09-02,0.2,25,85,500
2020-09-02,0.1,24.6,87,600
2020-09-02,0,24.5,88,700
2020-09-02,0.3,24.5,87,800
2020-09-02,0.1,24.5,88,900
2020-09-02,0.2,25.3,86,1000
2020-09-02,0.7,28,72,1100
2020-09-02,0.7,28.6,70,1200
2020-09-02,1.1,31.5,61,1300
2020-09-02,2.8,31.4,61,1400
2020-09-02,2.2,31.9,59,1500
2020-09-02,3.5,32.5,51,1600
2020-09-02,2.8,33.3,43,1700
2020-09-02,2.5,33.6,43,1800
2020-09-02,2.7,33.2,44,1900
2020-09-02,0.3,33.4,44,2000
2020-09-02,1.5,29.7,71,2100
2020-09-02,1.2,28.8,76,2200
2020-09-02,1.3,28.3,76,2300
2020-09-03,0.8,27.7,76,0
2020-09-03,0.4,26.9,79,100
2020-09-03,0.5,26.4,80,200
2020-09-03,0.7,25.8,83,300
2020-09-03,0.1,25.6,83,400
2020-09-03,0.1,25.2,85,500
2020-09-03,0.2,25,86,600
2020-09-03,0.3,24.7,88,700
2020-09-03,0.2,24.4,89,800
2020-09-03,0,24.1,90,900
2020-09-03,0.2,25,88,1000
2020-09-03,1,27.7,75,1100
2020-09-03,0.9,28.8,71,1200
2020-09-03,1.4,31.2,62,1300
2020-09-03,2.5,32.1,59,1400
2020-09-03,2.5,31.7,62,1500
2020-09-03,1.9,32.7,54,1600
2020-09-03,1.6,33.8,46,1700
2020-09-03,1.5,33.6,56,1800
2020-09-03,2.5,32.7,63,1900
2020-09-03,2,31,65,2000
2020-09-03,1.4,29.3,71,2100
2020-09-03,1.2,28.3,74,2200
2020-09-03,1,28,75,2300
2020-09-04,0.7,27.4,76,0
2020-09-04,0.3,26.9,80,100
2020-09-04,0.4,26.6,79,200
2020-09-04,0.4,26.1,81,300
2020-09-04,0.2,25.6,83,400
2020-09-04,0,25.2,84,500
2020-09-04,0.1,25.1,85,600
2020-09-04,0,24.9,85,700
2020-09-04,0,24.9,85,800
2020-09-04,0,24.9,85,900
2020-09-04,0.1,24.5,89,1000
2020-09-04,0.4,27.9,73,1100
2020-09-04,0.8,28.5,72,1200
2020-09-04,1,30.9,60,1300
2020-09-04,1.1,32.4,56,1400
2020-09-04,1.1,33.2,48,1500
2020-09-04,1.6,32.3,60,1600
2020-09-04,1.7,33.6,57,1700
2020-09-04,1.3,30.2,62,1800
2020-09-04,2.3,32.4,57,1900
2020-09-04,1.9,22.8,85,2000
2020-09-04,1.8,24.1,87,2100
2020-09-04,0.1,25,81,2200
2020-09-04,0.6,24,89,2300
2020-09-05,0,24.6,83,0
2020-09-05,0,25.1,80,100
2020-09-05,0.3,24.9,82,200
2020-09-05,0.3,24.7,86,300
2020-09-05,0.3,24.4,88,400
